,Unnamed: 0,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
0,2023-08-02 16:04:23,p03,calibration,1,1.2761541244774333,1.2761541244774333,,1.344028999915836,1.344028999915836,,2.672885454448575,0.2891767985087188,,2.871564075847476,2.871564075847476,,2.431593912740871,0.2634807102395048,
1,2023-08-02 16:25:07,p03,calibration,2,1.6442052599645145,1.6442052599645145,,1.719347688899092,1.719347688899092,,3.0190235176079145,0.2843970061694894,,2.8461586945792137,2.8461586945792137,,2.768588007626932,0.2603114780376919,
2,2023-08-02 16:02:39,p03,screenStabilized_headConstrained,1,1.2921240841411046,1.4064952981544945,1.2579077652672928,1.3415251849633554,1.4944063345944487,1.2957878881208125,,,0.3767362965841814,2.5861895752432216,3.423820050878054,2.335596524360778,,,0.3444616418870252
3,2023-08-02 16:23:31,p03,screenStabilized_headConstrained,2,1.4559189999582427,1.858683244305284,1.3355174079846923,1.5075196495944172,1.9443223174963973,1.376942674771457,,,0.3720868889404778,2.683060534488608,3.76039488858018,2.3610042121089703,,,0.3400164246657793
4,2023-08-02 15:51:50,p03,screenStabilized_walking,1,2.7331715652236737,2.967289851201388,2.6631306375627517,4.831338638535186,5.776299986970201,4.548635520443824,,,,11.908693575293311,14.551459665176685,11.11805995283513,,,
5,2023-08-02 16:13:04,p03,screenStabilized_walking,2,2.422823480760813,2.528494589512956,2.3911734329348886,3.58493993422771,4.109162832319163,3.427927483123823,,,,10.708057223855295,11.670102116349794,10.41991066026092,,,
6,2023-08-02 16:05:45,p03,worldStabilized_bodyConstrained,1,1.6643638713706594,1.539462008121211,1.7017306337832367,1.8193913143550775,1.7483202714022656,1.840653565432373,,,,4.530127928053699,4.926501942619303,4.411545120372023,,,
7,2023-08-02 16:26:10,p03,worldStabilized_bodyConstrained,2,1.5846649750208055,1.5567245057233687,1.5930238965834738,1.7441048535798982,1.7543276710395896,1.741046503758162,,,,4.55624633049515,4.922511247091637,4.446671230793154,,,
8,2023-08-02 15:46:33,p03,worldStabilized_sphere,1,2.1460173541978618,1.264515743838223,3.1921950895697413,2.985398510283652,1.4914129989213754,4.7584802160762445,,,,11.07375862927474,10.473359614555443,11.786320097293247,,,
9,2023-08-02 16:08:42,p03,worldStabilized_sphere,2,2.074537861721474,1.3924120329711356,2.8839826028838043,2.791679738499138,1.7274725264250157,4.054521424025909,,,,11.416323473237169,10.977124225428902,11.937499342082578,,,
10,2023-08-02 15:54:26,p03,worldStabilized_sphere_VR,1,2.189385095058602,1.3282773261147718,3.2152822729772064,3.010020504874193,1.61316565770965,4.6741901911211015,,,,11.209066325650731,10.669097506338874,11.85236848581532,,,
11,2023-08-02 16:15:56,p03,worldStabilized_sphere_VR,2,2.2266783618332244,1.408218545502539,3.2024604527808047,2.9470196633019348,1.6857062828172948,4.450779509774584,,,,11.47029012931812,10.99701887553589,12.034532385793693,,,
12,2023-08-02 16:00:17,p03,worldStabilized_walking,1,2.489572943797488,2.3135554331454093,2.5422562449072093,4.226456124759385,3.966180307787938,4.304358540185481,,,,11.759619120378598,10.778350887558858,12.053319727707557,,,
13,2023-08-02 16:21:09,p03,worldStabilized_walking,2,2.566881059977248,2.1443520963983045,2.6932886169482337,4.149339625877561,3.802193123485639,4.253195089197027,,,,11.925577378247018,10.978635205760066,12.20887309743979,,,
14,2023-08-03 11:20:24,p04,calibration,1,1.3137260278471967,1.3137260278471967,,1.3582805749969002,1.3582805749969002,,3.1487964741188907,0.3675184881555471,,2.814161177220986,2.814161177220986,,2.721523632778552,0.319617419329349,
15,2023-08-03 11:45:11,p04,calibration,2,1.769996948115386,1.769996948115386,,1.833450183450695,1.833450183450695,,3.235024418194542,0.4431835483879884,,3.3400323274661354,3.3400323274661354,,2.809498092892117,0.3844783460192076,
16,2023-08-03 11:30:17,p04,screenStabilized_headConstrained,1,1.1063691451818625,0.9044004960832744,1.1667918989288084,1.146345773317121,0.9565565192228022,1.2031248299436763,,,0.3698915579352774,2.2490166901793844,3.215941893999541,1.9597426679838803,,,0.3218682263663533
17,2023-08-03 11:55:24,p04,screenStabilized_headConstrained,2,1.4786610211436635,1.199562919175529,1.562158514253244,1.535398213147111,1.266105288915033,1.615962301283023,,,0.3951394598674786,2.3147303786312485,3.3226514601641,2.013191661718373,,,0.3437432794552317
18,2023-08-03 11:32:57,p04,screenStabilized_walking,1,4.485567192986758,3.404145362912755,4.807597239338435,7.886490173846178,4.902263310491257,8.775144987726105,,,,20.377161980441,17.639207626554935,21.19248079773394,,,
19,2023-08-03 11:57:37,p04,screenStabilized_walking,2,12.37599594638165,10.445000490359629,12.952798374842525,24.15027367184124,21.469906868608472,24.950918788042344,,,,33.388401679295164,33.285137378404606,33.41924747923801,,,
20,2023-08-03 11:28:04,p04,worldStabilized_bodyConstrained,1,1.660847055914075,1.508396320064964,1.706462514075951,1.872904615969592,1.826633623045557,1.8867495641758365,,,,4.824142844089871,5.416631484243516,4.646861700605821,,,
21,2023-08-03 11:53:14,p04,worldStabilized_bodyConstrained,2,1.339584403804844,1.336969145005628,1.3403669887514575,1.5827871279244623,1.691192553402889,1.5503480996584635,,,,5.034085705642196,5.977885700089304,4.751664834526183,,,
22,2023-08-03 11:22:17,p04,worldStabilized_sphere,1,2.5855803128989634,2.175204680969805,3.072619524419282,4.289270224913645,3.686735793883964,5.004366033168653,,,,17.394535798439616,17.435462406200482,17.3459635606575,,,
23,2023-08-03 11:47:46,p04,worldStabilized_sphere,2,2.349939955784403,1.737349073569595,3.076886745819255,3.6003732236277126,2.5720829268650807,4.820620459030512,,,,16.891467831135667,16.496397281459714,17.360288501279978,,,
24,2023-08-03 11:11:15,p04,worldStabilized_sphere_VR,1,3.595694262637713,3.1873074875146217,4.082419558772538,4.774192342945469,3.9848256820259382,5.714978737605812,,,,17.333839826992893,17.385482400147175,17.272290951655037,,,
25,2023-08-03 11:36:54,p04,worldStabilized_sphere_VR,2,9.180990186062369,8.9702744525949,9.431919958001014,13.616012347925578,12.784397972655276,14.606336146218007,,,,23.280958118432288,23.10780280237314,23.487159256115238,,,
26,2023-08-03 11:17:50,p04,worldStabilized_walking,1,4.318365571956762,5.343776003294879,4.01116910431594,9.23926742399893,10.854157659692982,8.75547229097547,,,,23.38631511046722,24.56443796647189,23.033368457350704,,,
27,2023-08-03 11:42:53,p04,worldStabilized_walking,2,4.931454756009475,3.530190507336151,5.34992159501879,8.198318944980215,5.685652071814785,8.948689736850808,,,,21.89856340399979,20.137948203548373,22.42434508889056,,,
28,2023-08-03 17:21:45,p05,calibration,1,1.0962074365106809,1.0962074365106809,,2.304554900708818,2.304554900708818,,11.57874083728147,0.5726442252238308,,22.065180142193064,22.065180142193064,,14.563090962596869,0.4418781453140389,
