,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
1388,07/20/2023 14:36:06.256451,1942,static,-2.11,1.01,0.34,0.00908,-0.71157,-0.02087,-0.70224,-2.11,1.01,0.28,0.00908,-0.71157,-0.02087,-0.70224,-2.11,1.01,0.31,0.00908,-0.71157,-0.02087,-0.70224,-2.11,1.01,0.34,-0.14931,0.70459,0.15562,0.67605,335.09,92.37,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15147,0.69473,0.15335,0.68621,335.1,90.71,0.0,0.91,0.42,-0.01,-0.01,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00907,-0.71157,-0.02086,-0.70225,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.8566750649576504,2.80942464418862
1389,07/20/2023 14:36:06.270817,1943,static,-2.11,1.01,0.34,0.00904,-0.71155,-0.02087,-0.70227,-2.11,1.01,0.28,0.00904,-0.71155,-0.02087,-0.70227,-2.11,1.01,0.31,0.00904,-0.71155,-0.02087,-0.70227,-2.11,1.01,0.34,-0.14931,0.70459,0.15562,0.67605,335.09,92.37,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15147,0.69473,0.15335,0.68621,335.1,90.71,0.0,0.91,0.42,-0.01,-0.01,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00908,-0.71157,-0.02087,-0.70224,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.8566750649576504,2.80942464418862
1390,07/20/2023 14:36:06.285257,1944,static,-2.11,1.01,0.34,0.00895,-0.71156,-0.02092,-0.70226,-2.11,1.01,0.28,0.00895,-0.71156,-0.02092,-0.70226,-2.11,1.01,0.31,0.00895,-0.71156,-0.02092,-0.70226,-2.11,1.01,0.34,-0.14931,0.70459,0.15562,0.67605,335.09,92.37,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15147,0.69473,0.15335,0.68621,335.1,90.71,0.0,0.91,0.42,-0.01,-0.01,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00901,-0.71156,-0.02089,-0.70226,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.8566750649576504,2.80942464418862
1391,07/20/2023 14:36:06.298665,1945,static,-2.11,1.01,0.34,0.00891,-0.71155,-0.02087,-0.70227,-2.11,1.01,0.28,0.00891,-0.71155,-0.02087,-0.70227,-2.11,1.01,0.31,0.00891,-0.71155,-0.02087,-0.70227,-2.11,1.01,0.34,-0.14937,0.70456,0.15567,0.67605,335.08,92.37,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15132,0.69571,0.15364,0.68519,335.09,90.87,0.0,0.91,0.42,-0.01,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00895,-0.71156,-0.02091,-0.70226,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.8566750649576504,2.80942464418862
1392,07/20/2023 14:36:06.312195,1946,static,-2.11,1.01,0.34,0.00885,-0.71153,-0.02085,-0.70229,-2.11,1.01,0.28,0.00885,-0.71153,-0.02085,-0.70229,-2.11,1.01,0.31,0.00885,-0.71153,-0.02085,-0.70229,-2.11,1.01,0.34,-0.14937,0.70456,0.15567,0.67605,335.08,92.37,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15132,0.69571,0.15364,0.68519,335.09,90.87,0.0,0.91,0.42,-0.01,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00892,-0.71155,-0.02086,-0.70227,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.8566750649576504,2.80942464418862
1393,07/20/2023 14:36:06.326325,1947,static,-2.11,1.01,0.34,0.00879,-0.71152,-0.02083,-0.70231,-2.11,1.01,0.28,0.00879,-0.71152,-0.02083,-0.70231,-2.11,1.01,0.31,0.00879,-0.71152,-0.02083,-0.70231,-2.11,1.01,0.34,-0.14907,0.70575,0.15591,0.67482,335.09,92.57,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15109,0.69667,0.15383,0.68423,335.1,91.03,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00883,-0.71154,-0.02086,-0.70228,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1394,07/20/2023 14:36:06.340281,1948,static,-2.11,1.01,0.34,0.00874,-0.71151,-0.02082,-0.70232,-2.11,1.01,0.28,0.00874,-0.71151,-0.02082,-0.70232,-2.11,1.01,0.31,0.00874,-0.71151,-0.02082,-0.70232,-2.11,1.01,0.34,-0.14907,0.70575,0.15591,0.67482,335.09,92.57,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15109,0.69667,0.15383,0.68423,335.1,91.03,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.0088,-0.71152,-0.02082,-0.7023,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1395,07/20/2023 14:36:06.353747,1949,static,-2.11,1.01,0.34,0.00877,-0.71149,-0.0208,-0.70233,-2.11,1.01,0.28,0.00877,-0.71149,-0.0208,-0.70233,-2.11,1.01,0.31,0.00877,-0.71149,-0.0208,-0.70233,-2.11,1.01,0.34,-0.14907,0.70575,0.15591,0.67482,335.09,92.57,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15109,0.69667,0.15383,0.68423,335.1,91.03,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00874,-0.7115,-0.02082,-0.70233,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1396,07/20/2023 14:36:06.367811,1950,static,-2.11,1.01,0.34,0.00881,-0.71146,-0.02077,-0.70237,-2.11,1.01,0.28,0.00881,-0.71146,-0.02077,-0.70237,-2.11,1.01,0.31,0.00881,-0.71146,-0.02077,-0.70237,-2.11,1.01,0.34,-0.14733,0.70611,0.15406,0.67525,335.38,92.56,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14941,0.69655,0.1519,0.68514,335.4,90.95,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00876,-0.71149,-0.0208,-0.70234,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1397,07/20/2023 14:36:06.381912,1951,static,-2.11,1.01,0.34,0.00884,-0.71147,-0.02078,-0.70235,-2.11,1.01,0.28,0.00884,-0.71147,-0.02078,-0.70235,-2.11,1.01,0.31,0.00884,-0.71147,-0.02078,-0.70235,-2.11,1.01,0.34,-0.14733,0.70611,0.15406,0.67525,335.38,92.56,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14941,0.69655,0.1519,0.68514,335.4,90.95,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00881,-0.71147,-0.02077,-0.70235,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1398,07/20/2023 14:36:06.395599,1952,static,-2.11,1.01,0.34,0.00887,-0.71148,-0.02073,-0.70235,-2.11,1.01,0.28,0.00887,-0.71148,-0.02073,-0.70235,-2.11,1.01,0.31,0.00887,-0.71148,-0.02073,-0.70235,-2.11,1.01,0.34,-0.1473,0.70609,0.15402,0.67529,335.39,92.55,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14933,0.69678,0.15192,0.68492,335.4,90.98,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00885,-0.71147,-0.02075,-0.70236,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1399,07/20/2023 14:36:06.409485,1953,static,-2.11,1.01,0.34,0.00888,-0.71151,-0.02076,-0.70231,-2.11,1.01,0.28,0.00888,-0.71151,-0.02076,-0.70231,-2.11,1.01,0.31,0.00888,-0.71151,-0.02076,-0.70231,-2.11,1.01,0.34,-0.1473,0.70609,0.15402,0.67529,335.39,92.55,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14933,0.69678,0.15192,0.68492,335.4,90.98,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00888,-0.71147,-0.02074,-0.70235,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1400,07/20/2023 14:36:06.423416,1954,static,-2.11,1.01,0.34,0.00893,-0.71157,-0.02075,-0.70225,-2.11,1.01,0.28,0.00893,-0.71157,-0.02075,-0.70225,-2.11,1.01,0.31,0.00893,-0.71157,-0.02075,-0.70225,-2.11,1.01,0.34,-0.14821,0.70663,0.15534,0.67422,335.2,92.69,0.0,0.91,0.42,-0.04,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15044,0.69653,0.15305,0.68468,335.22,90.98,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.0089,-0.71151,-0.02076,-0.70232,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1401,07/20/2023 14:36:06.437298,1955,static,-2.11,1.01,0.34,0.00893,-0.71161,-0.02076,-0.70221,-2.11,1.01,0.28,0.00893,-0.71161,-0.02076,-0.70221,-2.11,1.01,0.31,0.00893,-0.71161,-0.02076,-0.70221,-2.11,1.01,0.34,-0.14821,0.70663,0.15534,0.67422,335.2,92.69,0.0,0.91,0.42,-0.04,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15044,0.69653,0.15305,0.68468,335.22,90.98,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00892,-0.71157,-0.02075,-0.70225,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1402,07/20/2023 14:36:06.451886,1956,static,-2.11,1.01,0.34,0.00895,-0.71168,-0.02076,-0.70214,-2.11,1.01,0.28,0.00895,-0.71168,-0.02076,-0.70214,-2.11,1.01,0.31,0.00895,-0.71168,-0.02076,-0.70214,-2.11,1.01,0.34,-0.14821,0.70663,0.15534,0.67422,335.2,92.69,0.0,0.91,0.42,-0.04,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15044,0.69653,0.15305,0.68468,335.22,90.98,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00895,-0.71163,-0.02077,-0.70219,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1403,07/20/2023 14:36:06.465685,1957,static,-2.11,1.01,0.34,0.00891,-0.71172,-0.02078,-0.7021,-2.11,1.01,0.28,0.00891,-0.71172,-0.02078,-0.7021,-2.11,1.01,0.31,0.00891,-0.71172,-0.02078,-0.7021,-2.11,1.01,0.34,-0.14823,0.70673,0.15541,0.6741,335.2,92.71,0.0,0.91,0.42,-0.04,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15006,0.69854,0.15356,0.6826,335.2,91.32,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00893,-0.71169,-0.02075,-0.70213,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1404,07/20/2023 14:36:06.479362,1958,static,-2.11,1.01,0.34,0.00892,-0.71178,-0.02077,-0.70204,-2.11,1.01,0.28,0.00892,-0.71178,-0.02077,-0.70204,-2.11,1.01,0.31,0.00892,-0.71178,-0.02077,-0.70204,-2.11,1.01,0.34,-0.14823,0.70673,0.15541,0.6741,335.2,92.71,0.0,0.91,0.42,-0.04,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15006,0.69854,0.15356,0.6826,335.2,91.32,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.29,0.00891,-0.71173,-0.02077,-0.70209,0.6199999999991939,2.2699999999996274,0.22000000000002662,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.020000000000000018,-2.729999999999194,-1.2599999999996274,0.08999999999997343,2.978155332908469,3.557827248942993
1405,07/20/2023 14:36:06.493030,1959,static,-2.11,1.01,0.34,0.00893,-0.71182,-0.02078,-0.70199,-2.11,1.01,0.28,0.00893,-0.71182,-0.02078,-0.70199,-2.11,1.01,0.31,0.00893,-0.71182,-0.02078,-0.70199,-2.11,1.01,0.34,-0.14796,0.70773,0.15558,0.67307,335.2,92.88,0.0,0.91,0.42,-0.05,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14999,0.69866,0.15354,0.6825,335.21,91.34,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00892,-0.71179,-0.0208,-0.70203,-0.2900000000003139,1.8499999999998549,0.2400000000000121,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996859,-0.8399999999998549,0.06999999999998796,3.0359869263266535,3.833993367828954
1406,07/20/2023 14:36:06.506855,1960,static,-2.11,1.01,0.34,0.00894,-0.71184,-0.02075,-0.70198,-2.11,1.01,0.28,0.00894,-0.71184,-0.02075,-0.70198,-2.11,1.01,0.31,0.00894,-0.71184,-0.02075,-0.70198,-2.11,1.01,0.34,-0.14796,0.70773,0.15558,0.67307,335.2,92.88,0.0,0.91,0.42,-0.05,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14999,0.69866,0.15354,0.6825,335.21,91.34,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00893,-0.71182,-0.02076,-0.70199,-0.2900000000003139,1.8499999999998549,0.2400000000000121,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996859,-0.8399999999998549,0.06999999999998796,3.0359869263266535,3.833993367828954
1407,07/20/2023 14:36:06.520640,1961,static,-2.11,1.01,0.34,0.00898,-0.71185,-0.02076,-0.70197,-2.11,1.01,0.28,0.00898,-0.71185,-0.02076,-0.70197,-2.11,1.01,0.31,0.00898,-0.71185,-0.02076,-0.70197,-2.11,1.01,0.34,-0.14796,0.70773,0.15558,0.67307,335.2,92.88,0.0,0.91,0.42,-0.05,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.14999,0.69866,0.15354,0.6825,335.21,91.34,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00893,-0.71183,-0.02078,-0.70198,-0.2900000000003139,1.8499999999998549,0.2400000000000121,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996859,-0.8399999999998549,0.06999999999998796,3.0359869263266535,3.833993367828954
1408,07/20/2023 14:36:06.534210,1962,static,-2.11,1.01,0.34,0.00902,-0.71185,-0.02079,-0.70197,-2.11,1.01,0.28,0.00902,-0.71185,-0.02079,-0.70197,-2.11,1.01,0.31,0.00902,-0.71185,-0.02079,-0.70197,-2.11,1.01,0.34,-0.14794,0.70783,0.15561,0.67296,335.2,92.89,0.0,0.91,0.42,-0.05,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15004,0.69845,0.15349,0.68272,335.21,91.31,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00899,-0.71185,-0.02077,-0.70197,-0.2900000000003139,1.8499999999998549,0.2400000000000121,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996859,-0.8399999999998549,0.06999999999998796,3.0359869263266535,3.833993367828954
1409,07/20/2023 14:36:06.548353,1963,static,-2.11,1.01,0.34,0.00909,-0.7118,-0.02081,-0.70202,-2.11,1.01,0.28,0.00909,-0.7118,-0.02081,-0.70202,-2.11,1.01,0.31,0.00909,-0.7118,-0.02081,-0.70202,-2.11,1.01,0.34,-0.14794,0.70783,0.15561,0.67296,335.2,92.89,0.0,0.91,0.42,-0.05,-0.05,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15004,0.69845,0.15349,0.68272,335.21,91.31,0.0,0.91,0.42,-0.02,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00903,-0.71186,-0.0208,-0.70196,-0.2900000000003139,1.8499999999998549,0.2400000000000121,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996859,-0.8399999999998549,0.06999999999998796,3.0359869263266535,3.833993367828954
1410,07/20/2023 14:36:06.562507,1964,static,-2.11,1.01,0.34,0.00912,-0.71179,-0.02077,-0.70203,-2.11,1.01,0.28,0.00912,-0.71179,-0.02077,-0.70203,-2.11,1.01,0.31,0.00912,-0.71179,-0.02077,-0.70203,-2.11,1.01,0.34,-0.14909,0.70413,0.15513,0.67668,335.15,92.28,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15087,0.69599,0.15327,0.68509,335.16,90.9,0.0,0.91,0.42,-0.01,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00908,-0.71181,-0.02079,-0.702,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.7973480435476374,2.338480264391977
1411,07/20/2023 14:36:06.575976,1965,static,-2.11,1.01,0.34,0.00917,-0.71179,-0.02073,-0.70203,-2.11,1.01,0.28,0.00917,-0.71179,-0.02073,-0.70203,-2.11,1.01,0.31,0.00917,-0.71179,-0.02073,-0.70203,-2.11,1.01,0.34,-0.14909,0.70413,0.15513,0.67668,335.15,92.28,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15087,0.69599,0.15327,0.68509,335.16,90.9,0.0,0.91,0.42,-0.01,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00912,-0.71179,-0.02078,-0.70202,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.7973480435476374,2.338480264391977
1412,07/20/2023 14:36:06.590025,1966,static,-2.11,1.01,0.34,0.00916,-0.71177,-0.02071,-0.70205,-2.11,1.01,0.28,0.00916,-0.71177,-0.02071,-0.70205,-2.11,1.01,0.31,0.00916,-0.71177,-0.02071,-0.70205,-2.11,1.01,0.34,-0.14945,0.70406,0.15552,0.67659,335.09,92.28,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15124,0.69591,0.15365,0.685,335.1,90.9,0.0,0.91,0.42,-0.01,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00914,-0.71178,-0.02074,-0.70203,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.7973480435476374,2.338480264391977
1413,07/20/2023 14:36:06.603799,1967,static,-2.11,1.01,0.34,0.00912,-0.71177,-0.02075,-0.70205,-2.11,1.01,0.28,0.00912,-0.71177,-0.02075,-0.70205,-2.11,1.01,0.31,0.00912,-0.71177,-0.02075,-0.70205,-2.11,1.01,0.34,-0.14945,0.70406,0.15552,0.67659,335.09,92.28,0.0,0.91,0.42,-0.04,-0.04,0.0,-1.0,-0.42,0.91,0.02,TrackingSpace,0.9980469,-2.11,1.01,0.28,-0.15124,0.69591,0.15365,0.685,335.1,90.9,0.0,0.91,0.42,-0.01,-0.02,0.0,-1.0,-0.42,0.91,0.01,TrackingSpace,0.9980469,1.11,2.32,0.28,0.00914,-0.71177,-0.02072,-0.70204,-0.29000000000031456,1.8499999999998549,0.26000000000000867,1.0,0.0,-3.2199999999999998,-1.3099999999999998,0.02999999999999997,-1.8199999999996854,-0.8399999999998549,0.049999999999991385,2.7973480435476374,2.338480264391977
