,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Expected Visual Angle_x,Expected Visual Angle_y,Actual Visual Angle_x,Actual Visual Angle_y,Cosine Similarity,Euclidean Error
25,06/23/2023 21:18:23.067500,253,static,-0.1,1.05,-0.29,-0.04163,0.6626,0.03643,0.74693,-0.1,1.05,-0.34,-0.04163,0.6626,0.03643,0.74693,-0.1,1.05,-0.31,-0.04163,0.6626,0.03643,0.74693,-0.1,1.05,-0.28,-0.15171,0.65748,0.13756,0.72511,336.37,84.4,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.15362,0.64742,0.13548,0.73409,336.36,82.82,0.0,0.91,0.4,0.11,0.12,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.31,75.61,19.85,-0.04153,0.66264,0.03636,0.7469,3.1319036534780267,2.46841918834199,0.03965084505635055,1.0,0.0,-168.41,-74.56,-20.16,-3.226903653478027,-1.4184191883419899,-0.3546508450563506,-1.6899372458528346,-1.8348681468421886,-1.6802613756653952,-1.8158055443135632,0.13425583548929027,101.08251707171344
26,06/23/2023 21:18:23.082132,254,static,-0.1,1.05,-0.29,-0.04174,0.66263,0.03651,0.74689,-0.1,1.05,-0.34,-0.04174,0.66263,0.03651,0.74689,-0.1,1.05,-0.31,-0.04174,0.66263,0.03651,0.74689,-0.1,1.05,-0.28,-0.15169,0.65744,0.13752,0.72516,336.37,84.39,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.1536,0.64738,0.13545,0.73414,336.36,82.81,0.0,0.91,0.4,0.11,0.13,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.29,75.65,19.85,-0.04161,0.66263,0.03643,0.7469,3.1319036534780267,2.46841918834199,0.03965084505635055,1.0,0.0,-168.39,-74.60000000000001,-20.16,-3.226903653478027,-1.4184191883419899,-0.3546508450563506,-1.6899512628944902,-1.8347330398189465,-1.6802613756653952,-1.8158055443135632,0.13191662352446692,101.07879952464256
27,06/23/2023 21:18:23.095858,255,static,-0.1,1.05,-0.29,-0.04188,0.66261,0.03665,0.74689,-0.1,1.05,-0.34,-0.04188,0.66261,0.03665,0.74689,-0.1,1.05,-0.31,-0.04188,0.66261,0.03665,0.74689,-0.1,1.05,-0.28,-0.14769,0.65815,0.13388,0.72602,337.0,84.39,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.14954,0.64812,0.13187,0.73497,337.0,82.81,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.27,75.69,19.83,-0.04172,0.66264,0.03651,0.74688,1.9829292269398202,1.935662155856018,-0.07664115725625244,1.0,0.0,-168.37,-74.64,-20.139999999999997,-2.0779292269398204,-0.885662155856018,-0.23835884274374758,-1.689848174508895,-1.83434831670735,-1.685006930373508,-1.8336977152201517,0.07177929966375218,101.05031037980805
28,06/23/2023 21:18:23.109141,256,static,-0.1,1.05,-0.29,-0.04193,0.66256,0.03674,0.74693,-0.1,1.05,-0.34,-0.04193,0.66256,0.03674,0.74693,-0.1,1.05,-0.31,-0.04193,0.66256,0.03674,0.74693,-0.1,1.05,-0.28,-0.14776,0.65816,0.13395,0.72598,336.99,84.39,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.14961,0.64813,0.13194,0.73494,336.99,82.82,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.24,75.76,19.84,-0.04185,0.66261,0.03665,0.7469,1.9829292269398202,1.935662155856018,-0.07664115725625244,1.0,0.0,-168.34,-74.71000000000001,-20.15,-2.0779292269398204,-0.885662155856018,-0.23835884274374758,-1.6899277557794135,-1.8342374205946617,-1.685006930373508,-1.8336977152201517,0.07485004500909018,101.04917693126974
29,06/23/2023 21:18:23.123639,257,static,-0.1,1.05,-0.29,-0.04207,0.66254,0.03679,0.74694,-0.1,1.05,-0.34,-0.04207,0.66254,0.03679,0.74694,-0.1,1.05,-0.31,-0.04207,0.66254,0.03679,0.74694,-0.1,1.05,-0.28,-0.14801,0.65808,0.13417,0.72596,336.95,84.38,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.14987,0.64805,0.13216,0.73492,336.95,82.81,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.22,75.8,19.85,-0.04196,0.66256,0.03669,0.74693,1.9829292269398202,1.935662155856018,-0.07664115725625244,1.0,0.0,-168.32,-74.75,-20.16,-2.0779292269398204,-0.885662155856018,-0.23835884274374758,-1.6900003484014037,-1.8342275888469135,-1.685006930373508,-1.8336977152201517,0.07622954424829105,101.05089744584525
30,06/23/2023 21:18:23.137284,258,static,-0.1,1.05,-0.29,-0.04215,0.66253,0.03685,0.74694,-0.1,1.05,-0.34,-0.04215,0.66253,0.03685,0.74694,-0.1,1.05,-0.31,-0.04215,0.66253,0.03685,0.74694,-0.1,1.05,-0.28,-0.14803,0.65803,0.13417,0.726,336.95,84.38,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.14989,0.648,0.13216,0.73496,336.95,82.8,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.2,75.84,19.88,-0.04202,0.66252,0.03681,0.74696,1.9829292269398202,1.935662155856018,-0.07664115725625244,1.0,0.0,-168.29999999999998,-74.79,-20.189999999999998,-2.0779292269398204,-0.885662155856018,-0.23835884274374758,-1.6901901081225579,-1.834467035303344,-1.685006930373508,-1.8336977152201517,0.07570825685884627,101.06339078880052
31,06/23/2023 21:18:23.150866,259,static,-0.1,1.05,-0.29,-0.04211,0.66252,0.0369,0.74695,-0.1,1.05,-0.34,-0.04211,0.66252,0.0369,0.74695,-0.1,1.05,-0.31,-0.04211,0.66252,0.0369,0.74695,-0.1,1.05,-0.28,-0.14811,0.65805,0.13426,0.72595,336.94,84.38,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.09,1.05,-0.35,-0.14997,0.64802,0.13224,0.73491,336.93,82.81,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.19,75.88,19.87,-0.04214,0.66252,0.03687,0.74695,1.9829292269398202,1.935662155856018,-0.07664115725625244,1.0,0.0,-168.29,-74.83,-20.18,-2.0779292269398204,-0.885662155856018,-0.23835884274374758,-1.6901385568888636,-1.8342079567284837,-1.685006930373508,-1.8336977152201517,0.07887005367070385,101.0541455349315
32,06/23/2023 21:18:23.165122,260,static,-0.1,1.05,-0.29,-0.04209,0.66253,0.03696,0.74694,-0.1,1.05,-0.34,-0.04209,0.66253,0.03696,0.74694,-0.1,1.05,-0.31,-0.04209,0.66253,0.03696,0.74694,-0.1,1.05,-0.28,-0.14975,0.65772,0.13573,0.72565,336.68,84.38,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15164,0.64767,0.13369,0.73462,336.67,82.8,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.18,75.88,19.88,-0.0421,0.66252,0.03691,0.74695,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.28,-74.83,-20.189999999999998,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6902041635282352,-1.8343325288265093,-1.6856729322117958,-1.8275046572282823,0.029830694978796108,101.06177303372216
33,06/23/2023 21:18:23.179149,261,static,-0.1,1.05,-0.29,-0.04204,0.66253,0.03699,0.74694,-0.1,1.05,-0.34,-0.04204,0.66253,0.03699,0.74694,-0.1,1.05,-0.31,-0.04204,0.66253,0.03699,0.74694,-0.1,1.05,-0.28,-0.14975,0.65774,0.13574,0.72562,336.68,84.38,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15164,0.64769,0.1337,0.7346,336.67,82.8,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.19,75.88,19.87,-0.04208,0.66253,0.03693,0.74694,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.29,-74.83,-20.18,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6901385568888636,-1.8342079567284837,-1.6856729322117958,-1.8275046572282823,0.02899990527934882,101.05619063395721
34,06/23/2023 21:18:23.192594,262,static,-0.1,1.05,-0.29,-0.042,0.66252,0.03702,0.74695,-0.1,1.05,-0.34,-0.042,0.66252,0.03702,0.74695,-0.1,1.05,-0.31,-0.042,0.66252,0.03702,0.74695,-0.1,1.05,-0.28,-0.14993,0.65765,0.13588,0.72564,336.65,84.37,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15181,0.64761,0.13384,0.7346,336.65,82.8,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.18,75.88,19.89,-0.04201,0.66252,0.03702,0.74695,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.28,-74.83,-20.2,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6902627446118865,-1.8344570925511137,-1.6856729322117958,-1.8275046572282823,0.030779940249447274,101.06715972574499
35,06/23/2023 21:18:23.206733,263,static,-0.1,1.05,-0.29,-0.04193,0.66255,0.03702,0.74693,-0.1,1.05,-0.34,-0.04193,0.66255,0.03702,0.74693,-0.1,1.05,-0.31,-0.04193,0.66255,0.03702,0.74693,-0.1,1.05,-0.28,-0.14995,0.65762,0.13589,0.72566,336.65,84.37,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15184,0.64758,0.13385,0.73462,336.64,82.79,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.19,75.87,19.9,-0.04196,0.66252,0.03703,0.74695,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.29,-74.82000000000001,-20.209999999999997,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6903142899930517,-1.8346152907227125,-1.6856729322117958,-1.8275046572282823,0.03237138592908617,101.07336604911615
36,06/23/2023 21:18:23.221102,264,static,-0.1,1.05,-0.29,-0.04191,0.66258,0.03695,0.74691,-0.1,1.05,-0.34,-0.04191,0.66258,0.03695,0.74691,-0.1,1.05,-0.31,-0.04191,0.66258,0.03695,0.74691,-0.1,1.05,-0.28,-0.15003,0.65756,0.13594,0.72569,336.64,84.36,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.1522,0.64593,0.13356,0.73606,336.64,82.54,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.19,75.86,19.89,-0.04194,0.66255,0.037,0.74693,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.29,-74.81,-20.2,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6902557131152514,-1.8345243578085417,-1.6856729322117958,-1.8275046572282823,0.03194563745822837,101.06899466847219
37,06/23/2023 21:18:23.234511,265,static,-0.1,1.05,-0.29,-0.04187,0.66263,0.03688,0.74687,-0.1,1.05,-0.34,-0.04187,0.66263,0.03688,0.74687,-0.1,1.05,-0.31,-0.04187,0.66263,0.03688,0.74687,-0.1,1.05,-0.28,-0.15005,0.65753,0.13595,0.72572,336.64,84.36,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15222,0.64589,0.13357,0.73608,336.63,82.53,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.2,75.84,19.88,-0.04193,0.66257,0.03693,0.74691,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.29999999999998,-74.79,-20.189999999999998,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6901901081225579,-1.834467035303344,-1.6856729322117958,-1.8275046572282823,0.03216170208798377,101.06544237235724
38,06/23/2023 21:18:23.248265,266,static,-0.1,1.05,-0.29,-0.04181,0.66267,0.03678,0.74684,-0.1,1.05,-0.34,-0.04181,0.66267,0.03678,0.74684,-0.1,1.05,-0.31,-0.04181,0.66267,0.03678,0.74684,-0.1,1.05,-0.28,-0.15004,0.65753,0.13595,0.72571,336.64,84.36,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15221,0.6459,0.13357,0.73607,336.63,82.53,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.22,75.81,19.85,-0.04184,0.66263,0.03687,0.74687,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.32,-74.76,-20.16,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6900003484014037,-1.8341939593403973,-1.6856729322117958,-1.8275046572282823,0.03111692335574608,101.05192946373485
39,06/23/2023 21:18:23.262417,267,static,-0.1,1.05,-0.29,-0.04177,0.66275,0.03673,0.74677,-0.1,1.05,-0.34,-0.04177,0.66275,0.03673,0.74677,-0.1,1.05,-0.31,-0.04177,0.66275,0.03673,0.74677,-0.1,1.05,-0.28,-0.15139,0.65731,0.13718,0.7254,336.42,84.36,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15329,0.64727,0.13511,0.73436,336.42,82.79,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.24,75.78,19.82,-0.04181,0.66268,0.03677,0.74683,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.34,-74.73,-20.13,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6898106251468934,-1.8339206238552215,-1.6856729322117958,-1.8275046572282823,0.030067211943318673,101.03840968893411
40,06/23/2023 21:18:23.276039,268,static,-0.1,1.05,-0.29,-0.04174,0.66281,0.03669,0.74672,-0.1,1.05,-0.34,-0.04174,0.66281,0.03669,0.74672,-0.1,1.05,-0.31,-0.04174,0.66281,0.03669,0.74672,-0.1,1.05,-0.28,-0.15136,0.65732,0.13716,0.7254,336.43,84.36,0.0,0.91,0.4,0.09,0.1,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15327,0.64728,0.13509,0.73437,336.42,82.79,0.0,0.91,0.4,0.12,0.13,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.25,75.75,19.79,-0.04175,0.66276,0.03672,0.74677,2.0233333333332304,1.983333333333288,-0.07000000000001189,1.0,0.0,-168.35,-74.7,-20.099999999999998,-2.1233333333332305,-0.933333333333288,-0.24499999999998812,-1.6896279302949406,-1.8336470285185806,-1.6856729322117958,-1.8275046572282823,0.028894406583816545,101.02507757161979
41,06/23/2023 21:18:23.290074,269,static,-0.1,1.05,-0.29,-0.04177,0.66288,0.03673,0.74666,-0.1,1.05,-0.34,-0.04177,0.66288,0.03673,0.74666,-0.1,1.05,-0.31,-0.04177,0.66288,0.03673,0.74666,-0.1,1.05,-0.28,-0.15088,0.659,0.13734,0.72394,336.46,84.62,0.0,0.91,0.4,0.09,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15309,0.6474,0.13497,0.73432,336.45,82.8,0.0,0.91,0.4,0.11,0.13,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.26,75.74,19.76,-0.04174,0.66281,0.03669,0.74672,3.0850000000016378,2.45000000000072,0.03500000000018,1.0,0.0,-168.35999999999999,-74.69,-20.07,-3.185000000001638,-1.40000000000072,-0.35000000000018,-1.6894452491768084,-1.8333060482133803,-1.68024727593626,-1.8157749899217608,0.11849266078001855,101.02101740211265
42,06/23/2023 21:18:23.304750,270,static,-0.1,1.05,-0.29,-0.04183,0.66295,0.03677,0.74659,-0.1,1.05,-0.34,-0.04183,0.66295,0.03677,0.74659,-0.1,1.05,-0.31,-0.04183,0.66295,0.03677,0.74659,-0.1,1.05,-0.28,-0.15087,0.65901,0.13734,0.72393,336.46,84.62,0.0,0.91,0.4,0.09,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15308,0.64741,0.13496,0.73431,336.45,82.8,0.0,0.91,0.4,0.11,0.13,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.26,75.76,19.73,-0.04179,0.66289,0.03674,0.74664,3.0850000000016378,2.45000000000072,0.03500000000018,1.0,0.0,-168.35999999999999,-74.71000000000001,-20.04,-3.185000000001638,-1.40000000000072,-0.35000000000018,-1.6892695526319736,-1.8328643948271772,-1.68024727593626,-1.8157749899217608,0.11458287553637347,101.00269093465162
43,06/23/2023 21:18:23.319256,271,static,-0.1,1.05,-0.29,-0.04185,0.66305,0.03682,0.7465,-0.1,1.05,-0.34,-0.04185,0.66305,0.03682,0.7465,-0.1,1.05,-0.31,-0.04185,0.66305,0.03682,0.7465,-0.1,1.05,-0.28,-0.15223,0.65888,0.13863,0.72352,336.24,84.65,0.0,0.91,0.4,0.09,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15447,0.64726,0.13623,0.73391,336.23,82.82,0.0,0.91,0.4,0.11,0.12,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.25,75.78,19.69,-0.04182,0.66297,0.0368,0.74657,3.0850000000016378,2.45000000000072,0.03500000000018,1.0,0.0,-168.35,-74.73,-20.0,-3.185000000001638,-1.40000000000072,-0.35000000000018,-1.689042237259705,-1.8322980063634302,-1.68024727593626,-1.8157749899217608,0.10960058512849688,100.97913468289285
44,06/23/2023 21:18:23.332674,272,static,-0.1,1.05,-0.29,-0.0419,0.66309,0.03687,0.74645,-0.1,1.05,-0.34,-0.0419,0.66309,0.03687,0.74645,-0.1,1.05,-0.31,-0.0419,0.66309,0.03687,0.74645,-0.1,1.05,-0.28,-0.15221,0.6589,0.13862,0.72351,336.24,84.65,0.0,0.91,0.4,0.09,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15445,0.64728,0.13622,0.73391,336.23,82.82,0.0,0.91,0.4,0.11,0.12,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.25,75.8,19.67,-0.04185,0.66303,0.03682,0.74652,3.0850000000016378,2.45000000000072,0.03500000000018,1.0,0.0,-168.35,-74.75,-19.98,-3.185000000001638,-1.40000000000072,-0.35000000000018,-1.688925088858319,-1.8319814836135901,-1.68024727593626,-1.8157749899217608,0.10664814251679423,100.9662459406036
45,06/23/2023 21:18:23.346101,273,static,-0.1,1.05,-0.29,-0.04192,0.66313,0.03693,0.74642,-0.1,1.05,-0.34,-0.04192,0.66313,0.03693,0.74642,-0.1,1.05,-0.31,-0.04192,0.66313,0.03693,0.74642,-0.1,1.05,-0.28,-0.15222,0.65892,0.13863,0.72348,336.24,84.65,0.0,0.91,0.4,0.09,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15445,0.64731,0.13623,0.73388,336.23,82.83,0.0,0.91,0.4,0.11,0.12,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.24,75.82,19.64,-0.0419,0.66308,0.03687,0.74647,3.0850000000016378,2.45000000000072,0.03500000000018,1.0,0.0,-168.34,-74.77,-19.95,-3.185000000001638,-1.40000000000072,-0.35000000000018,-1.6887563021671625,-1.8315402260120552,-1.68024727593626,-1.8157749899217608,0.10262350248954938,100.94812689467427
46,06/23/2023 21:18:23.360080,274,static,-0.1,1.05,-0.29,-0.04197,0.66316,0.03697,0.74639,-0.1,1.05,-0.34,-0.04197,0.66316,0.03697,0.74639,-0.1,1.05,-0.31,-0.04197,0.66316,0.03697,0.74639,-0.1,1.05,-0.28,-0.15083,0.65933,0.13743,0.72364,336.45,84.68,0.0,0.91,0.4,0.09,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15304,0.64771,0.13505,0.73404,336.45,82.85,0.0,0.91,0.4,0.11,0.12,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.23,75.85,19.62,-0.04191,0.66313,0.03697,0.74641,3.0850000000016378,2.45000000000072,0.03500000000018,1.0,0.0,-168.32999999999998,-74.8,-19.93,-3.185000000001638,-1.40000000000072,-0.35000000000018,-1.6886460749242613,-1.83119068339562,-1.68024727593626,-1.8157749899217608,0.09903738303014688,100.93442948562705
47,06/23/2023 21:18:23.373745,275,static,-0.1,1.05,-0.29,-0.04213,0.66312,0.03713,0.7464,-0.1,1.05,-0.34,-0.04213,0.66312,0.03713,0.7464,-0.1,1.05,-0.31,-0.04213,0.66312,0.03713,0.7464,-0.1,1.05,-0.28,-0.15072,0.6594,0.13735,0.72361,336.47,84.68,0.0,0.91,0.4,0.08,0.09,0.0,-1.0,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15294,0.64778,0.13497,0.73401,336.46,82.86,0.0,0.91,0.4,0.11,0.12,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.22,75.88,19.61,-0.04201,0.66314,0.037,0.7464,2.0233333333337606,1.9833333333335212,-0.0933333333332887,1.0,0.0,-168.32,-74.83,-19.919999999999998,-2.1233333333337607,-0.9333333333335212,-0.2216666666667113,-1.6885944221597524,-1.8309661530396988,-1.6748151421659703,-1.803976127441713,0.19013298173037077,100.92804923018967
48,06/23/2023 21:18:23.387338,276,static,-0.1,1.05,-0.29,-0.04239,0.66306,0.03725,0.74644,-0.1,1.05,-0.34,-0.04239,0.66306,0.03725,0.74644,-0.1,1.05,-0.31,-0.04239,0.66306,0.03725,0.74644,-0.1,1.05,-0.28,-0.15137,0.65634,0.13678,0.72636,336.46,84.2,0.0,0.91,0.4,0.09,0.1,0.0,-0.99,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15382,0.6431,0.13402,0.73811,336.46,82.13,0.0,0.91,0.4,0.13,0.14,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.19,75.94,19.61,-0.04214,0.66312,0.03714,0.7464,1.4925000000001458,1.7500000000000644,-0.12249999999998235,1.0,0.0,-168.29,-74.89,-19.919999999999998,-1.592500000000146,-0.7000000000000643,-0.19250000000001766,-1.6886152275112312,-1.8307669804318858,-1.6910918037228508,-1.8391625377008034,0.08878698601639672,100.90475580261237
49,06/23/2023 21:18:23.401365,277,static,-0.1,1.05,-0.29,-0.0426,0.66303,0.03728,0.74645,-0.1,1.05,-0.34,-0.0426,0.66303,0.03728,0.74645,-0.1,1.05,-0.31,-0.0426,0.66303,0.03728,0.74645,-0.1,1.05,-0.28,-0.15147,0.6563,0.13686,0.72636,336.44,84.2,0.0,0.91,0.4,0.09,0.1,0.0,-0.99,-0.4,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15392,0.64306,0.1341,0.73811,336.44,82.13,0.0,0.91,0.4,0.13,0.14,0.0,-0.99,-0.4,0.92,-0.05,WorldSpace,0.9980469,168.14,76.05,19.61,-0.04245,0.66306,0.03725,0.74643,1.4925000000001458,1.7500000000000644,-0.12249999999998235,1.0,0.0,-168.23999999999998,-75.0,-19.919999999999998,-1.592500000000146,-0.7000000000000643,-0.19250000000001766,-1.6886499193577555,-1.8304026037207894,-1.6910918037228508,-1.8391625377008034,0.09505744435000114,100.89476555221658
